id,age,gender,education,country,ethnicity,nscore,escore,oscore,ascore,cscore,impulsive,ss,alcohol,amphet,amyl,benzos,caff,cannabis,choc,coke,crack,ecstasy,heroin,ketamine,legalh,lsd,meth,mushrooms,nicotine,semer,vsa
483,0,1,5,4,1,1.02119,0.16767,0.29338000000000003,-0.15487,0.5848899999999999,0.19268,0.40148,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
484,0,0,6,0,1,-0.67825,-0.15487,0.29338000000000003,0.13136,1.6308799999999999,-0.71126,-0.21575,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
485,1,1,5,0,1,1.23461,0.47617,1.43533,0.28783000000000003,0.9394899999999999,0.19268,-0.8463700000000001,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0
486,0,1,4,0,1,-0.58016,0.9624799999999999,-0.58331,0.7609600000000001,-0.27607,-1.37983,-1.18084,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
487,4,1,4,0,1,-0.46725,0.32197,-1.55521,1.11406,-0.78155,-1.37983,-0.8463700000000001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
488,1,0,3,3,1,1.49158,-1.6334,1.0623799999999999,-0.7609600000000001,-1.3850200000000001,-0.71126,-1.18084,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
489,0,1,3,2,1,1.8399,-1.7625,1.24033,-1.07533,0.25953000000000004,0.19268,-0.52593,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
490,1,0,4,0,1,0.41667,-1.37639,0.14143,0.7609600000000001,-0.40581,-0.21711999999999998,1.2247,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1
491,2,0,7,0,1,1.98437,-1.37639,0.29338000000000003,-1.92595,-1.6410099999999999,-0.21711999999999998,0.07987000000000001,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
492,2,0,6,0,1,-1.05308,1.11406,0.8830899999999999,-1.34289,-1.3850200000000001,-0.71126,1.2247,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
493,4,1,0,0,1,0.62967,0.80523,0.44585,-0.30172,-0.78155,1.29221,1.92173,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
494,2,0,3,0,1,-0.92104,0.47617,0.44585,0.59042,-0.00665,0.19268,0.40148,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1
495,2,0,0,0,1,0.52135,-0.57545,0.8830899999999999,-0.01729,0.25953000000000004,0.88113,0.7654,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
496,2,0,6,0,1,0.73545,-1.6334,0.8830899999999999,-1.21213,-1.6410099999999999,-1.37983,-0.52593,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0
497,2,0,0,3,2,-1.1943,-0.43998999999999994,0.44585,0.59042,0.12330999999999999,-1.37983,-0.21575,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
498,5,0,6,2,1,-0.79151,0.16767,0.58331,0.59042,0.9394899999999999,-1.37983,-0.52593,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0
499,1,0,2,0,1,0.04257,1.2861,2.90161,-0.60633,-0.00665,-0.71126,0.07987000000000001,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0
500,1,0,4,3,1,-0.051879999999999996,-0.57545,0.8830899999999999,0.43851999999999997,-0.78155,-0.21711999999999998,0.07987000000000001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
501,5,1,6,0,1,1.37297,-0.69509,1.43533,-0.15487,-1.92173,0.88113,1.2247,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
502,0,1,0,5,1,0.04257,0.47617,-0.8473200000000001,-0.7609600000000001,1.1340700000000001,0.52975,0.7654,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0
503,1,1,0,0,1,-0.58016,-0.15487,-1.42424,-0.01729,-0.40581,0.88113,-2.07848,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
504,2,0,6,2,1,-1.5507799999999998,0.63779,-0.31776,-0.60633,-0.27607,0.52975,0.7654,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0
505,5,1,0,1,1,0.04257,-0.30033000000000004,-0.31776,-0.7609600000000001,0.5848899999999999,1.29221,0.7654,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
506,0,0,4,0,1,-0.051879999999999996,0.0033200000000000005,-0.31776,-0.01729,0.41594,-1.37983,-1.18084,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
507,4,0,0,3,1,0.41667,0.47617,0.29338000000000003,-1.07533,-1.13788,0.88113,0.07987000000000001,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
508,0,0,5,0,1,-0.46725,0.63779,0.8830899999999999,-0.7609600000000001,0.5848899999999999,0.19268,0.07987000000000001,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
509,1,0,5,0,1,0.13606,-0.30033000000000004,-0.97631,-1.34289,-0.00665,0.19268,-0.52593,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0
510,0,0,4,0,1,1.49158,-1.09207,-1.1190200000000001,-1.772,-0.78155,-0.71126,0.07987000000000001,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
511,0,1,2,3,1,-1.05308,1.11406,-0.31776,0.28783000000000003,0.12330999999999999,-1.37983,-0.52593,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
512,0,0,5,0,1,0.04257,0.9624799999999999,-0.58331,-0.30172,-0.40581,0.52975,-0.21575,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
513,4,1,2,0,1,0.41667,0.47617,-0.17779,-0.15487,0.25953000000000004,-0.21711999999999998,-1.18084,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
514,2,0,6,0,1,0.41667,0.47617,0.58331,0.13136,-1.0145,1.8620299999999999,0.40148,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0
515,5,0,4,2,1,-0.14882,-0.30033000000000004,-0.17779,0.7609600000000001,0.41594,-0.21711999999999998,-0.21575,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0
516,0,0,4,0,1,0.9109299999999999,-0.30033000000000004,-1.55521,-0.45321000000000006,-0.27607,-0.21711999999999998,-0.21575,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
517,2,1,8,2,1,-1.43907,1.9388599999999998,0.44585,0.13136,0.25953000000000004,0.88113,1.92173,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1
518,0,1,4,0,1,-0.14882,0.16767,-0.71727,-1.6209,0.25953000000000004,-0.21711999999999998,-0.52593,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0
519,1,1,2,0,1,0.31287,-0.15487,0.29338000000000003,-0.45321000000000006,0.9394899999999999,-0.71126,-0.21575,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
520,1,0,0,3,1,0.52135,-0.57545,0.14143,-0.15487,-0.78155,0.52975,1.2247,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0
521,1,0,2,0,1,-0.14882,0.32197,-1.2755299999999998,1.11406,1.81175,0.52975,1.2247,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
522,0,1,5,0,1,0.22393000000000002,-0.30033000000000004,-0.97631,-0.7609600000000001,0.9394899999999999,-1.37983,-2.07848,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
523,4,1,4,4,1,0.62967,-0.30033000000000004,-0.8473200000000001,-0.45321000000000006,0.12330999999999999,-0.71126,-1.18084,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
524,2,0,6,2,1,0.04257,0.32197,-0.019280000000000002,-1.34289,-0.14277,0.52975,0.07987000000000001,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0
525,2,0,6,0,1,-0.24649000000000001,0.47617,-0.17779,-0.7609600000000001,-1.25773,0.19268,0.07987000000000001,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
526,0,1,7,0,1,0.13606,-0.80615,-1.82919,0.13136,0.41594,-1.37983,-2.07848,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0
527,4,1,5,4,1,-0.67825,0.63779,1.0623799999999999,2.03972,2.63199,0.19268,0.07987000000000001,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
528,5,0,3,0,1,-1.86962,0.47617,-1.1190200000000001,-0.01729,0.41594,-0.71126,-0.52593,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
529,2,0,0,0,1,0.9109299999999999,-1.37639,-0.31776,-1.92595,-1.3850200000000001,0.88113,0.07987000000000001,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0
530,0,0,1,0,1,0.62967,-0.15487,-0.17779,0.59042,-1.6410099999999999,0.52975,-0.21575,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
531,1,1,0,0,1,0.73545,1.11406,-0.019280000000000002,-0.01729,-0.00665,-0.21711999999999998,1.2247,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0
532,5,0,5,0,1,0.9109299999999999,0.0033200000000000005,0.58331,-1.92595,0.5848899999999999,-0.21711999999999998,-1.18084,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
533,4,0,5,0,1,1.02119,-1.50796,-0.71727,0.28783000000000003,-0.89891,-0.21711999999999998,0.7654,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
534,2,1,5,0,1,-0.24649000000000001,0.16767,-0.71727,1.6110799999999998,1.1340700000000001,0.19268,-1.18084,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
535,1,0,2,0,1,-0.34799,-0.15487,-0.71727,-1.6209,-0.65253,0.52975,0.07987000000000001,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
536,0,1,2,0,1,-1.86962,2.32338,-0.45174,1.45039,1.46191,0.19268,-1.18084,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
537,1,1,5,2,1,0.9109299999999999,0.0033200000000000005,0.8830899999999999,-2.07848,-0.52745,0.19268,-0.21575,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
538,2,1,5,0,1,1.37297,0.80523,-0.97631,0.9415600000000001,-0.65253,0.52975,0.07987000000000001,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0
539,4,1,6,0,4,0.73545,-0.30033000000000004,-1.2755299999999998,0.7609600000000001,-0.89891,-1.37983,-1.5485799999999998,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
540,0,1,5,0,1,1.13281,-0.30033000000000004,-0.019280000000000002,0.59042,0.5848899999999999,0.19268,0.40148,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
541,4,0,2,0,1,-1.32828,1.2861,-0.17779,0.59042,1.81175,-2.55524,-1.18084,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
542,4,1,5,0,1,-1.05308,0.32197,-0.17779,-0.91699,0.12330999999999999,-1.37983,-1.5485799999999998,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
543,4,1,5,3,5,0.22393000000000002,0.80523,-0.019280000000000002,0.7609600000000001,0.41594,0.19268,0.07987000000000001,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
544,0,0,8,0,1,0.73545,0.80523,0.8830899999999999,-1.21213,-1.0145,0.19268,1.2247,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0
545,1,1,5,0,1,0.82562,0.63779,-0.97631,-0.7609600000000001,0.25953000000000004,-0.21711999999999998,-0.21575,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
546,2,1,4,0,1,1.23461,-0.57545,-0.71727,-0.7609600000000001,-1.0145,1.29221,-0.21575,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
547,0,1,0,0,1,1.6038299999999999,0.16767,-0.45174,0.59042,-0.78155,-0.71126,-0.21575,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
548,4,1,6,2,1,-0.92104,-0.43998999999999994,0.8830899999999999,3.15735,-0.00665,-1.37983,-1.18084,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0
549,1,1,2,0,1,-1.86962,-0.69509,-0.97631,-0.45321000000000006,2.04506,-1.37983,-0.8463700000000001,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
550,2,0,5,0,1,1.23461,-0.43998999999999994,0.14143,0.13136,-1.7816900000000002,0.52975,-1.18084,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
551,1,1,2,3,1,-1.1943,1.11406,0.14143,-0.60633,-0.14277,-0.21711999999999998,-0.8463700000000001,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
552,2,1,5,0,1,-0.14882,-0.43998999999999994,-1.42424,0.7609600000000001,1.3061200000000002,-1.37983,-0.52593,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
553,0,1,2,0,1,-0.79151,1.2861,0.14143,-1.07533,1.1340700000000001,-0.21711999999999998,1.2247,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
554,2,1,2,0,1,1.72012,-1.50796,-0.17779,0.7609600000000001,0.25953000000000004,-0.21711999999999998,-1.18084,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
555,1,1,2,3,3,1.02119,-1.92173,-0.45174,-0.01729,0.41594,-0.71126,-2.07848,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
556,1,1,1,0,1,0.62967,0.47617,-0.45174,-0.01729,1.3061200000000002,0.52975,0.07987000000000001,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
557,4,1,2,0,1,0.22393000000000002,-0.9477899999999999,-1.1190200000000001,-0.01729,0.9394899999999999,-0.71126,-1.18084,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
558,2,1,5,0,1,-0.14882,-0.30033000000000004,0.29338000000000003,-0.15487,0.25953000000000004,-1.37983,-0.52593,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0
559,1,1,5,0,1,-1.69163,0.9624799999999999,-0.17779,1.45039,1.3061200000000002,-0.71126,-0.21575,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
560,2,1,5,0,1,-0.46725,-0.15487,-0.58331,0.9415600000000001,-0.14277,1.29221,1.2247,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
561,4,1,5,0,1,-0.79151,0.0033200000000000005,0.44585,0.28783000000000003,1.1340700000000001,0.19268,-0.52593,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
562,2,1,5,0,1,1.02119,0.16767,-0.71727,0.28783000000000003,0.41594,-0.71126,-0.52593,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
563,0,1,5,0,1,0.62967,0.63779,0.44585,-1.07533,0.7583,-0.21711999999999998,-0.21575,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0
564,0,1,2,0,2,2.61139,0.47617,-1.55521,-0.30172,1.46191,-0.21711999999999998,-0.8463700000000001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
565,1,1,2,0,1,0.82562,0.32197,-0.58331,-1.772,-0.27607,0.19268,0.07987000000000001,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
566,4,1,6,0,1,-0.46725,-0.43998999999999994,-0.019280000000000002,0.13136,-0.40581,1.8620299999999999,-0.8463700000000001,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
567,4,1,2,0,1,0.31287,-0.80615,0.14143,0.59042,-0.78155,-0.71126,-0.8463700000000001,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
568,2,1,5,0,1,0.9109299999999999,1.11406,-0.97631,0.9415600000000001,0.5848899999999999,-1.37983,-1.18084,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
569,2,0,5,0,1,1.8399,0.63779,1.24033,-0.91699,-0.52745,-0.21711999999999998,0.07987000000000001,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
570,0,0,2,0,1,1.02119,-0.80615,-0.17779,-0.30172,-0.00665,-0.21711999999999998,-0.21575,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
571,0,1,1,0,1,-0.34799,0.80523,-0.17779,-0.91699,2.63199,-0.71126,-0.52593,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
572,0,1,0,4,1,0.22393000000000002,1.11406,-1.1190200000000001,-1.772,-0.40581,0.52975,0.7654,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
573,2,1,2,0,1,-1.69163,1.9388599999999998,-0.17779,1.11406,1.81175,0.19268,0.7654,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
574,0,0,0,0,1,1.23461,-1.23177,-1.68062,-1.07533,-0.65253,1.8620299999999999,0.07987000000000001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
575,5,1,6,2,1,-0.92104,0.9624799999999999,0.44585,-0.60633,-0.40581,0.52975,-0.21575,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
576,0,1,5,0,1,2.127,-1.50796,-1.82919,0.59042,-1.7816900000000002,-0.71126,-1.5485799999999998,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
577,0,0,4,0,1,-1.86962,0.80523,-1.55521,-0.45321000000000006,1.1340700000000001,-0.21711999999999998,0.07987000000000001,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
578,1,1,2,0,2,0.82562,0.32197,0.14143,0.59042,0.9394899999999999,-0.71126,-0.52593,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
579,1,1,5,0,1,1.02119,0.80523,-0.71727,1.2861,-0.14277,-0.71126,-0.21575,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
580,4,1,2,0,1,1.02119,-0.15487,0.29338000000000003,1.11406,1.46191,-1.37983,-1.5485799999999998,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
581,2,1,2,0,1,-0.14882,0.80523,0.58331,0.13136,0.7583,-0.21711999999999998,-0.21575,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
582,0,1,6,0,1,-1.1943,0.0033200000000000005,-1.1190200000000001,-0.01729,-1.92173,1.8620299999999999,-0.21575,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
583,2,0,6,0,1,-0.92104,1.58487,0.44585,-0.30172,-0.65253,0.88113,0.7654,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0
584,0,1,0,0,1,0.31287,1.2861,1.6565299999999998,-0.30172,0.9394899999999999,0.52975,0.07987000000000001,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
585,2,1,6,2,1,0.62967,0.0033200000000000005,-0.58331,0.43851999999999997,-0.40581,-0.21711999999999998,1.2247,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
586,1,0,5,0,1,-0.24649000000000001,0.16767,-0.31776,-1.21213,0.7583,1.29221,0.40148,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
587,2,0,0,0,1,0.73545,-0.57545,1.24033,-1.07533,-0.27607,0.52975,0.40148,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
588,2,0,6,0,1,0.31287,0.32197,-0.31776,0.7609600000000001,-1.7816900000000002,0.19268,0.7654,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0
589,1,1,4,0,1,-0.46725,1.58487,0.44585,0.9415600000000001,0.12330999999999999,-0.21711999999999998,0.07987000000000001,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
590,5,1,6,2,1,-1.32828,-0.15487,0.29338000000000003,-0.91699,0.41594,0.52975,0.07987000000000001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
591,0,0,7,0,1,-0.58016,0.0033200000000000005,-0.58331,-0.60633,0.5848899999999999,-0.21711999999999998,0.40148,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
592,0,1,5,0,1,0.41667,-0.43998999999999994,-0.31776,-1.6209,1.6308799999999999,-0.21711999999999998,-0.8463700000000001,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
593,0,1,0,2,1,-2.75696,0.9624799999999999,0.14143,0.43851999999999997,2.04506,-0.71126,-0.21575,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
594,1,0,0,3,3,-0.051879999999999996,0.9624799999999999,-0.019280000000000002,0.59042,0.5848899999999999,0.19268,0.7654,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0
595,0,0,4,0,1,-0.34799,-0.57545,-0.58331,-1.21213,-0.65253,1.29221,0.7654,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0
596,4,0,0,3,1,0.31287,0.16767,-0.45174,-1.34289,0.41594,-0.21711999999999998,0.7654,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
597,2,0,4,0,1,-1.43907,0.80523,0.7233,0.9415600000000001,0.9394899999999999,0.52975,1.2247,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
598,5,1,0,1,1,-0.34799,-0.43998999999999994,-0.31776,-0.7609600000000001,0.5848899999999999,0.88113,1.2247,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
599,4,1,0,2,1,0.04257,0.16767,-0.58331,0.43851999999999997,0.25953000000000004,-0.21711999999999998,-0.52593,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
600,2,0,6,0,1,0.52135,-0.15487,0.29338000000000003,-0.01729,-0.89891,0.52975,0.40148,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
601,4,1,2,0,1,0.73545,-0.57545,-0.58331,1.81866,0.12330999999999999,-0.71126,-1.18084,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
602,2,0,6,2,1,1.02119,1.11406,0.7233,0.13136,-1.0145,1.8620299999999999,1.2247,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0
603,2,0,6,2,1,0.52135,-1.6334,-1.1190200000000001,-2.07848,0.5848899999999999,0.52975,1.2247,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1
604,2,0,6,2,1,1.98437,-0.9477899999999999,0.7233,-0.60633,-1.0145,0.52975,0.7654,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0
605,1,0,5,2,1,-0.67825,-0.80615,-0.45174,-1.47955,0.12330999999999999,-0.71126,-0.21575,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
606,0,1,6,2,1,0.41667,0.32197,0.29338000000000003,0.9415600000000001,0.41594,-0.71126,-0.52593,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
607,5,1,2,2,1,-2.52197,1.11406,1.8851099999999998,1.2861,-1.0145,-0.71126,-0.52593,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
608,2,0,5,0,1,-0.46725,0.0033200000000000005,-1.1190200000000001,1.45039,-0.78155,-0.21711999999999998,1.2247,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
609,4,0,6,2,1,-0.051879999999999996,0.0033200000000000005,0.8830899999999999,2.03972,-0.14277,-0.71126,0.07987000000000001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
610,1,0,5,0,1,-1.69163,1.2861,1.24033,0.13136,1.1340700000000001,0.52975,1.92173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
611,5,1,0,1,1,1.23461,-0.80615,-1.42424,1.11406,-1.5184,1.8620299999999999,-0.21575,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
612,1,0,6,0,1,-0.92104,0.9624799999999999,0.8830899999999999,0.13136,-0.65253,0.19268,1.92173,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0
613,1,0,5,0,1,-0.67825,0.32197,-0.58331,1.2861,0.5848899999999999,0.52975,1.2247,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1
614,0,0,5,0,1,-1.1943,0.16767,-0.17779,-0.30172,-0.40581,-0.21711999999999998,-0.52593,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0
615,1,1,2,0,1,1.98437,-0.30033000000000004,-0.31776,-1.6209,-0.65253,0.19268,0.07987000000000001,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0
616,1,1,7,2,1,-0.24649000000000001,0.63779,-0.71727,-0.91699,0.25953000000000004,1.29221,-0.21575,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
617,0,1,2,0,1,0.13606,-0.15487,-0.45174,0.7609600000000001,-0.27607,0.88113,1.2247,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
618,4,1,6,2,1,1.02119,0.16767,-0.17779,-0.60633,-1.0145,1.29221,1.2247,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0
619,4,0,0,5,1,-0.92104,1.2861,-0.31776,-0.60633,0.7583,-0.71126,0.07987000000000001,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0
620,1,1,5,0,1,-0.051879999999999996,1.11406,0.8830899999999999,0.13136,-0.00665,0.52975,0.07987000000000001,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
621,5,0,2,0,1,-0.67825,-0.9477899999999999,0.7233,-0.91699,0.5848899999999999,-1.37983,-0.8463700000000001,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
622,2,0,3,0,1,0.52135,-1.37639,-0.45174,1.45039,-1.7816900000000002,1.29221,0.40148,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1
623,0,0,2,0,1,-0.92104,0.63779,-0.17779,-1.34289,0.25953000000000004,0.88113,0.40148,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
624,0,1,2,0,1,-0.14882,0.47617,-0.31776,0.28783000000000003,1.6308799999999999,-0.71126,-1.5485799999999998,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
625,4,1,2,0,1,-0.34799,0.0033200000000000005,-0.45174,-0.30172,-1.3850200000000001,1.8620299999999999,-0.52593,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
626,0,1,1,0,1,0.04257,0.0033200000000000005,-1.2755299999999998,-0.01729,0.25953000000000004,-1.37983,-0.21575,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
